uy;kode;key;product_name;broker_used;security_used;total_qs_reins_capacity;broker_qs_share;broker_sp_share;share_qs_per_panel_of_100_pct;komisi_qs_per_panel;komisi_sp_per_panel;share_qs_panel_of_share_reas;share_sp_panel_of_share_reas;panel_share_qs_of_broker_100_pct;tgl_awal;tgl_akhir;rumus;unique_code
2016/2017;KBG;2016/2017KBG;COUNTER BANK GUARANTEE;GARUDA RE;ASURANSI TUGU KRESNA PRATAMA, PT;0.3;1;1;0.003;0.325;0.325;0.01;0.01;0.01;01/11/2016;31/10/2017;2016/2017COUNTER BANK GUARANTEE;2016/2017COUNTER BANK GUARANTEEGARUDA RE
2016/2017;KBG;2016/2017KBG;COUNTER BANK GUARANTEE;GARUDA RE;REASURANSI NASIONAL INDONESIA, PT;0.3;1;1;0.1545;0.325;0.325;0.515;0.515;0.515;01/11/2016;31/10/2017;2016/2017COUNTER BANK GUARANTEE;2016/2017COUNTER BANK GUARANTEEGARUDA RE
2016/2017;KBG;2016/2017KBG;COUNTER BANK GUARANTEE;GARUDA RE;TUGU REASURANSI, PT;0.3;1;1;0.045;0.325;0.325;0.15;0.15;0.15;01/11/2016;31/10/2017;2016/2017COUNTER BANK GUARANTEE;2016/2017COUNTER BANK GUARANTEEGARUDA RE
2016/2017;KBG;2016/2017KBG;COUNTER BANK GUARANTEE;GARUDA RE;REASURANSI INDONESIA UTAMA, PT;0.3;1;1;0.045;0.325;0.325;0.15;0.15;0.15;01/11/2016;31/10/2017;2016/2017COUNTER BANK GUARANTEE;2016/2017COUNTER BANK GUARANTEEGARUDA RE
2016/2017;KBG;2016/2017KBG;COUNTER BANK GUARANTEE;GARUDA RE;MASKAPAI REASURANSI INDONESIA, PT;0.3;1;1;0.015;0.325;0.325;0.05;0.05;0.05;01/11/2016;31/10/2017;2016/2017COUNTER BANK GUARANTEE;2016/2017COUNTER BANK GUARANTEEGARUDA RE
2016/2017;KBG;2016/2017KBG;COUNTER BANK GUARANTEE;GARUDA RE;ASURANSI JASA INDONESIA, PT;0.3;1;1;0.0225;0.325;0.325;0.075;0.075;0.075;01/11/2016;31/10/2017;2016/2017COUNTER BANK GUARANTEE;2016/2017COUNTER BANK GUARANTEEGARUDA RE
2016/2017;KBG;2016/2017KBG;COUNTER BANK GUARANTEE;GARUDA RE;ASURANSI JASARAHARJA PUTERA;0.3;1;1;0.003;0.325;0.325;0.01;0.01;0.01;01/11/2016;31/10/2017;2016/2017COUNTER BANK GUARANTEE;2016/2017COUNTER BANK GUARANTEEGARUDA RE
2016/2017;KBG;2016/2017KBG;COUNTER BANK GUARANTEE;GARUDA RE;ASURANSI BUANA INDEPENDENT, PT;0.3;1;1;0.003;0.325;0.325;0.01;0.01;0.01;01/11/2016;31/10/2017;2016/2017COUNTER BANK GUARANTEE;2016/2017COUNTER BANK GUARANTEEGARUDA RE
2016/2017;KBG;2016/2017KBG;COUNTER BANK GUARANTEE;GARUDA RE;ASURANSI VIDEI;0.3;1;1;0.003;0.325;0.325;0.01;0.01;0.01;01/11/2016;31/10/2017;2016/2017COUNTER BANK GUARANTEE;2016/2017COUNTER BANK GUARANTEEGARUDA RE
2016/2017;KBG;2016/2017KBG;COUNTER BANK GUARANTEE;GARUDA RE;ASURANSI SINAR MAS, PT;0.3;1;1;0.003;0.325;0.325;0.01;0.01;0.01;01/11/2016;31/10/2017;2016/2017COUNTER BANK GUARANTEE;2016/2017COUNTER BANK GUARANTEEGARUDA RE
2016/2017;KUK;2016/2017KUK;SMALL CREDIT;GARUDA RE;REASURANSI NASIONAL INDONESIA, PT;0.3;1;;0.21;0.225;0;0.7;0;0.7;01/11/2016;31/10/2017;2016/2017SMALL CREDIT;2016/2017SMALL CREDITGARUDA RE
2016/2017;KUK;2016/2017KUK;SMALL CREDIT;GARUDA RE;TUGU REASURANSI, PT;0.3;1;;0.024;0.225;0;0.08;0;0.08;01/11/2016;31/10/2017;2016/2017SMALL CREDIT;2016/2017SMALL CREDITGARUDA RE
2016/2017;KUK;2016/2017KUK;SMALL CREDIT;GARUDA RE;REASURANSI INDONESIA UTAMA, PT;0.3;1;;0.03;0.225;0;0.1;0;0.1;01/11/2016;31/10/2017;2016/2017SMALL CREDIT;2016/2017SMALL CREDITGARUDA RE
2016/2017;KUK;2016/2017KUK;SMALL CREDIT;GARUDA RE;MASKAPAI REASURANSI INDONESIA, PT;0.3;1;;0.015;0.225;0;0.05;0;0.05;01/11/2016;31/10/2017;2016/2017SMALL CREDIT;2016/2017SMALL CREDITGARUDA RE
2016/2017;KUK;2016/2017KUK;SMALL CREDIT;GARUDA RE;ASURANSI JASA INDONESIA, PT;0.3;1;;0.015;0.225;0;0.05;0;0.05;01/11/2016;31/10/2017;2016/2017SMALL CREDIT;2016/2017SMALL CREDITGARUDA RE
2016/2017;KUK;2016/2017KUK;SMALL CREDIT;GARUDA RE;ASURANSI JASARAHARJA PUTERA;0.3;1;;0.003;0.225;0;0.01;0;0.01;01/11/2016;31/10/2017;2016/2017SMALL CREDIT;2016/2017SMALL CREDITGARUDA RE
2016/2017;KUK;2016/2017KUK;SMALL CREDIT;GARUDA RE;ASURANSI BUANA INDEPENDENT, PT;0.3;1;;0;0.225;0;0;0;0;01/11/2016;31/10/2017;2016/2017SMALL CREDIT;2016/2017SMALL CREDITGARUDA RE
2016/2017;KUK;2016/2017KUK;SMALL CREDIT;GARUDA RE;ASURANSI BUMIPUTERA MUDA, PT;0.3;1;;0;0.225;0;0;0;0;01/11/2016;31/10/2017;2016/2017SMALL CREDIT;2016/2017SMALL CREDITGARUDA RE
2016/2017;KUK;2016/2017KUK;SMALL CREDIT;GARUDA RE;ASURANSI VIDEI;0.3;1;;0.003;0.225;0;0.01;0;0.01;01/11/2016;31/10/2017;2016/2017SMALL CREDIT;2016/2017SMALL CREDITGARUDA RE
2016/2017;KUK;2016/2017KUK;SMALL CREDIT;GARUDA RE;ASURANSI SINAR MAS, PT;0.3;1;;0;0.225;0;0;0;0;01/11/2016;31/10/2017;2016/2017SMALL CREDIT;2016/2017SMALL CREDITGARUDA RE
2016/2017;KUK;2016/2017KUK;SMALL CREDIT;GARUDA RE;ASURANSI JASA TANIA, PT;0.3;1;;0;0.225;0;0;0;0;01/11/2016;31/10/2017;2016/2017SMALL CREDIT;2016/2017SMALL CREDITGARUDA RE
2016/2017;KUK;2016/2017KUK;SMALL CREDIT;GARUDA RE;ASURANSI TUGU KRESNA PRATAMA, PT;0.3;1;;0;0.225;0;0;0;0;01/11/2016;31/10/2017;2016/2017SMALL CREDIT;2016/2017SMALL CREDITGARUDA RE
2016/2017;KUK;2016/2017KUK;SMALL CREDIT;GARUDA RE;ASURANSI MEGA PRATAMA, PT;0.3;1;;0;0.225;0;0;0;0;01/11/2016;31/10/2017;2016/2017SMALL CREDIT;2016/2017SMALL CREDITGARUDA RE
2016/2017;KUK;2016/2017KUK;SMALL CREDIT;GARUDA RE;ASURANSI BHAKTI BHAYANGKARA;0.3;1;;0;0.225;0;0;0;0;01/11/2016;31/10/2017;2016/2017SMALL CREDIT;2016/2017SMALL CREDITGARUDA RE
2016/2017;10;2016/201710;LIABILITY;GARUDA RE;REASURANSI NASIONAL INDONESIA, PT;0.5;1;1;0.2325;0.35;0.325;0.465;0.465;0.465;01/11/2016;31/10/2017;2016/2017LIABILITY;2016/2017LIABILITYGARUDA RE
2016/2017;10;2016/201710;LIABILITY;GARUDA RE;TUGU REASURANSI, PT;0.5;1;1;0.075;0.35;0.325;0.15;0.15;0.15;01/11/2016;31/10/2017;2016/2017LIABILITY;2016/2017LIABILITYGARUDA RE
2016/2017;10;2016/201710;LIABILITY;GARUDA RE;REASURANSI INDONESIA UTAMA, PT;0.5;1;1;0.075;0.35;0.325;0.15;0.15;0.15;01/11/2016;31/10/2017;2016/2017LIABILITY;2016/2017LIABILITYGARUDA RE
2016/2017;10;2016/201710;LIABILITY;GARUDA RE;MASKAPAI REASURANSI INDONESIA, PT;0.5;1;1;0.05;0.35;0.325;0.1;0.1;0.1;01/11/2016;31/10/2017;2016/2017LIABILITY;2016/2017LIABILITYGARUDA RE
2016/2017;10;2016/201710;LIABILITY;GARUDA RE;ASURANSI JASA INDONESIA, PT;0.5;1;1;0.0375;0.35;0.325;0.075;0.075;0.075;01/11/2016;31/10/2017;2016/2017LIABILITY;2016/2017LIABILITYGARUDA RE
2016/2017;10;2016/201710;LIABILITY;GARUDA RE;ASURANSI JASARAHARJA PUTERA;0.5;1;1;0.01;0.35;0.325;0.02;0.02;0.02;01/11/2016;31/10/2017;2016/2017LIABILITY;2016/2017LIABILITYGARUDA RE
2016/2017;10;2016/201710;LIABILITY;GARUDA RE;ASURANSI BINAGRIYA UPAKARA, PT;0.5;1;1;0.005;0.35;0.325;0.01;0.01;0.01;01/11/2016;31/10/2017;2016/2017LIABILITY;2016/2017LIABILITYGARUDA RE
2016/2017;10;2016/201710;LIABILITY;GARUDA RE;ASURANSI BUMIPUTERA MUDA, PT;0.5;1;1;0.0075;0.35;0.325;0.015;0.015;0.015;01/11/2016;31/10/2017;2016/2017LIABILITY;2016/2017LIABILITYGARUDA RE
2016/2017;10;2016/201710;LIABILITY;GARUDA RE;ASURANSI VIDEI;0.5;1;1;0.0075;0.35;0.325;0.015;0.015;0.015;01/11/2016;31/10/2017;2016/2017LIABILITY;2016/2017LIABILITYGARUDA RE
2016/2017;3;2016/20173;MARINE CARGO;GARUDA RE;REASURANSI NASIONAL INDONESIA, PT;0.5;1;1;0.2325;0.35;0.325;0.465;0.465;0.465;01/11/2016;31/10/2017;2016/2017MARINE CARGO;2016/2017MARINE CARGOGARUDA RE
2016/2017;3;2016/20173;MARINE CARGO;GARUDA RE;TUGU REASURANSI, PT;0.5;1;1;0.075;0.35;0.325;0.15;0.15;0.15;01/11/2016;31/10/2017;2016/2017MARINE CARGO;2016/2017MARINE CARGOGARUDA RE
2016/2017;3;2016/20173;MARINE CARGO;GARUDA RE;REASURANSI INDONESIA UTAMA, PT;0.5;1;1;0.075;0.35;0.325;0.15;0.15;0.15;01/11/2016;31/10/2017;2016/2017MARINE CARGO;2016/2017MARINE CARGOGARUDA RE
2016/2017;3;2016/20173;MARINE CARGO;GARUDA RE;MASKAPAI REASURANSI INDONESIA, PT;0.5;1;1;0.05;0.35;0.325;0.1;0.1;0.1;01/11/2016;31/10/2017;2016/2017MARINE CARGO;2016/2017MARINE CARGOGARUDA RE
2016/2017;3;2016/20173;MARINE CARGO;GARUDA RE;ASURANSI JASA INDONESIA, PT;0.5;1;1;0.0375;0.35;0.325;0.075;0.075;0.075;01/11/2016;31/10/2017;2016/2017MARINE CARGO;2016/2017MARINE CARGOGARUDA RE
2016/2017;3;2016/20173;MARINE CARGO;GARUDA RE;ASURANSI JASARAHARJA PUTERA;0.5;1;1;0.01;0.35;0.325;0.02;0.02;0.02;01/11/2016;31/10/2017;2016/2017MARINE CARGO;2016/2017MARINE CARGOGARUDA RE
2016/2017;3;2016/20173;MARINE CARGO;GARUDA RE;ASURANSI BINAGRIYA UPAKARA, PT;0.5;1;1;0.005;0.35;0.325;0.01;0.01;0.01;01/11/2016;31/10/2017;2016/2017MARINE CARGO;2016/2017MARINE CARGOGARUDA RE
2016/2017;3;2016/20173;MARINE CARGO;GARUDA RE;ASURANSI BUMIPUTERA MUDA, PT;0.5;1;1;0.0075;0.35;0.325;0.015;0.015;0.015;01/11/2016;31/10/2017;2016/2017MARINE CARGO;2016/2017MARINE CARGOGARUDA RE
2016/2017;3;2016/20173;MARINE CARGO;GARUDA RE;ASURANSI VIDEI;0.5;1;1;0.0075;0.35;0.325;0.015;0.015;0.015;01/11/2016;31/10/2017;2016/2017MARINE CARGO;2016/2017MARINE CARGOGARUDA RE
2016/2017;4;2016/20174;MARINE HULL;GARUDA RE;REASURANSI NASIONAL INDONESIA, PT;0.4;1;1;0.216;0.35;0.325;0.54;0.54;0.54;01/11/2016;31/10/2017;2016/2017MARINE HULL;2016/2017MARINE HULLGARUDA RE
2016/2017;4;2016/20174;MARINE HULL;GARUDA RE;TUGU REASURANSI, PT;0.4;1;1;0.1;0.35;0.325;0.25;0.25;0.25;01/11/2016;31/10/2017;2016/2017MARINE HULL;2016/2017MARINE HULLGARUDA RE
2016/2017;4;2016/20174;MARINE HULL;GARUDA RE;REASURANSI INDONESIA UTAMA, PT;0.4;1;1;0.06;0.35;0.325;0.15;0.15;0.15;01/11/2016;31/10/2017;2016/2017MARINE HULL;2016/2017MARINE HULLGARUDA RE
2016/2017;4;2016/20174;MARINE HULL;GARUDA RE;ASURANSI JASARAHARJA PUTERA;0.4;1;1;0.01;0.35;0.325;0.025;0.025;0.025;01/11/2016;31/10/2017;2016/2017MARINE HULL;2016/2017MARINE HULLGARUDA RE
2016/2017;4;2016/20174;MARINE HULL;GARUDA RE;ASURANSI BUMIPUTERA MUDA, PT;0.4;1;1;0.006;0.35;0.325;0.015;0.015;0.015;01/11/2016;31/10/2017;2016/2017MARINE HULL;2016/2017MARINE HULLGARUDA RE
2016/2017;4;2016/20174;MARINE HULL;GARUDA RE;ASURANSI VIDEI;0.4;1;1;0.008;0.35;0.325;0.02;0.02;0.02;01/11/2016;31/10/2017;2016/2017MARINE HULL;2016/2017MARINE HULLGARUDA RE
2016/2017;2;2016/20172;MOTOR VEHICLE;GARUDA RE;REASURANSI NASIONAL INDONESIA, PT;0.5501;1;1;0.3025;0.325;0.325;0.549900018;0.475;0.549900018;01/11/2016;31/10/2017;2016/2017MOTOR VEHICLE;2016/2017MOTOR VEHICLEGARUDA RE
2016/2017;2;2016/20172;MOTOR VEHICLE;GARUDA RE;TUGU REASURANSI, PT;0.5501;1;1;0.0825;0.325;0.325;0.149972732;0.15;0.149972732;01/11/2016;31/10/2017;2016/2017MOTOR VEHICLE;2016/2017MOTOR VEHICLEGARUDA RE
2016/2017;2;2016/20172;MOTOR VEHICLE;GARUDA RE;REASURANSI INDONESIA UTAMA, PT;0.5501;1;1;0.0825;0.325;0.325;0.149972732;0.15;0.149972732;01/11/2016;31/10/2017;2016/2017MOTOR VEHICLE;2016/2017MOTOR VEHICLEGARUDA RE
2016/2017;2;2016/20172;MOTOR VEHICLE;GARUDA RE;MASKAPAI REASURANSI INDONESIA, PT;0.5501;1;1;0.055;0.325;0.325;0.099981821;0.1;0.099981821;01/11/2016;31/10/2017;2016/2017MOTOR VEHICLE;2016/2017MOTOR VEHICLEGARUDA RE
2016/2017;2;2016/20172;MOTOR VEHICLE;GARUDA RE;ASURANSI JASARAHARJA PUTERA;0.5501;1;1;0.0138;0.325;0.325;0.025086348;0.025;0.025086348;01/11/2016;31/10/2017;2016/2017MOTOR VEHICLE;2016/2017MOTOR VEHICLEGARUDA RE
2016/2017;2;2016/20172;MOTOR VEHICLE;GARUDA RE;ASURANSI BINAGRIYA UPAKARA, PT;0.5501;1;1;0.0055;0.325;0.325;0.009998182;0.01;0.009998182;01/11/2016;31/10/2017;2016/2017MOTOR VEHICLE;2016/2017MOTOR VEHICLEGARUDA RE
2016/2017;2;2016/20172;MOTOR VEHICLE;GARUDA RE;ASURANSI BUMIPUTERA MUDA, PT;0.5501;1;1;0.0083;0.325;0.325;0.015088166;0.015;0.015088166;01/11/2016;31/10/2017;2016/2017MOTOR VEHICLE;2016/2017MOTOR VEHICLEGARUDA RE
2016/2017;2;2016/20172;MOTOR VEHICLE;GARUDA RE;ASURANSI JASA INDONESIA, PT;0.5501;1;1;0;0.325;0.325;0;0.075;0;01/11/2016;31/10/2017;2016/2017MOTOR VEHICLE;2016/2017MOTOR VEHICLEGARUDA RE
2016/2017;OIL;2016/2017OIL;OIL & GAS;GARUDA RE;REASURANSI NASIONAL INDONESIA, PT;0.7;1;;0.35;0.1;0;0.5;0;0.5;01/11/2016;43039;2016/2017OIL & GAS;2016/2017OIL & GASGARUDA RE
2016/2017;OIL;2016/2017OIL;OIL & GAS;GARUDA RE;TUGU REASURANSI, PT;0.7;1;;0.28;0.1;0;0.4;0;0.4;01/11/2016;43039;2016/2017OIL & GAS;2016/2017OIL & GASGARUDA RE
2016/2017;OIL;2016/2017OIL;OIL & GAS;GARUDA RE;REASURANSI INDONESIA UTAMA, PT;0.7;1;;0.07;0.1;0;0.1;0;0.1;01/11/2016;43039;2016/2017OIL & GAS;2016/2017OIL & GASGARUDA RE
2016/2017;11;2016/201711;PERSONAL ACCIDENT;GARUDA RE;REASURANSI NASIONAL INDONESIA, PT;0.5;1;1;0.2325;0.35;0.325;0.465;0.465;0.465;01/11/2016;0;2016/2017PERSONAL ACCIDENT;2016/2017PERSONAL ACCIDENTGARUDA RE
2016/2017;11;2016/201711;PERSONAL ACCIDENT;GARUDA RE;TUGU REASURANSI, PT;0.5;1;1;0.075;0.35;0.325;0.15;0.15;0.15;01/11/2016;0;2016/2017PERSONAL ACCIDENT;2016/2017PERSONAL ACCIDENTGARUDA RE
2016/2017;11;2016/201711;PERSONAL ACCIDENT;GARUDA RE;REASURANSI INDONESIA UTAMA, PT;0.5;1;1;0.075;0.35;0.325;0.15;0.15;0.15;01/11/2016;0;2016/2017PERSONAL ACCIDENT;2016/2017PERSONAL ACCIDENTGARUDA RE
2016/2017;11;2016/201711;PERSONAL ACCIDENT;GARUDA RE;MASKAPAI REASURANSI INDONESIA, PT;0.5;1;1;0.05;0.35;0.325;0.1;0.1;0.1;01/11/2016;0;2016/2017PERSONAL ACCIDENT;2016/2017PERSONAL ACCIDENTGARUDA RE
2016/2017;11;2016/201711;PERSONAL ACCIDENT;GARUDA RE;ASURANSI JASA INDONESIA, PT;0.5;1;1;0.0375;0.35;0.325;0.075;0.075;0.075;01/11/2016;0;2016/2017PERSONAL ACCIDENT;2016/2017PERSONAL ACCIDENTGARUDA RE
2016/2017;11;2016/201711;PERSONAL ACCIDENT;GARUDA RE;ASURANSI JASARAHARJA PUTERA;0.5;1;1;0.01;0.35;0.325;0.02;0.02;0.02;01/11/2016;0;2016/2017PERSONAL ACCIDENT;2016/2017PERSONAL ACCIDENTGARUDA RE
2016/2017;11;2016/201711;PERSONAL ACCIDENT;GARUDA RE;ASURANSI BINAGRIYA UPAKARA, PT;0.5;1;1;0.005;0.35;0.325;0.01;0.01;0.01;01/11/2016;00/01/1900;2016/2017PERSONAL ACCIDENT;2016/2017PERSONAL ACCIDENTGARUDA RE
2016/2017;11;2016/201711;PERSONAL ACCIDENT;GARUDA RE;ASURANSI BUMIPUTERA MUDA, PT;0.5;1;1;0.0075;0.35;0.325;0.015;0.015;0.015;01/11/2016;00/01/1900;2016/2017PERSONAL ACCIDENT;2016/2017PERSONAL ACCIDENTGARUDA RE
2016/2017;11;2016/201711;PERSONAL ACCIDENT;GARUDA RE;ASURANSI VIDEI;0.5;1;1;0.0075;0.35;0.325;0.015;0.015;0.015;01/11/2016;00/01/1900;2016/2017PERSONAL ACCIDENT;2016/2017PERSONAL ACCIDENTGARUDA RE
2016/2017;CBX;2016/2017CBX;SPECIAL Customs Bond;GARUDA RE;REASURANSI NASIONAL INDONESIA, PT;0.3;1;;0.3;0.375;0;1;0;1;01/11/2016;31/10/2017;2016/2017SPECIAL Customs Bond;2016/2017SPECIAL Customs BondGARUDA RE
2016/2017;KUX;2016/2017KUX;SPECIAL Konsumtif;GARUDA RE;REASURANSI NASIONAL INDONESIA, PT;0.3;1;;0.3;0.375;0;1;0;1;01/11/2016;31/10/2017;2016/2017SPECIAL Konsumtif;2016/2017SPECIAL KonsumtifGARUDA RE
2016/2017;SBX;2016/2017SBX;SPECIAL Surety Bond;GARUDA RE;REASURANSI NASIONAL INDONESIA, PT;0.3;1;;0.3;0.375;0;1;0;1;01/11/2016;31/10/2017;2016/2017SPECIAL Surety Bond;2016/2017SPECIAL Surety BondGARUDA RE
2016/2017;SB;2016/2017SB;Surety Bond;GARUDA RE;ASURANSI JASA INDONESIA, PT;0.3;1;1;0.0225;0.325;0;0.075;0.075;0.075;01/11/2016;31/10/2017;2016/2017Surety Bond;2016/2017Surety BondGARUDA RE
2016/2017;SB;2016/2017SB;Surety Bond;GARUDA RE;ASURANSI JASARAHARJA PUTERA;0.3;1;1;0.0075;0.325;0;0.025;0.025;0.025;01/11/2016;31/10/2017;2016/2017Surety Bond;2016/2017Surety BondGARUDA RE
2016/2017;SB;2016/2017SB;Surety Bond;GARUDA RE;ASURANSI BUANA INDEPENDENT, PT;0.3;1;1;0.003;0.325;0;0.01;0.01;0.01;01/11/2016;31/10/2017;2016/2017Surety Bond;2016/2017Surety BondGARUDA RE
2016/2017;SB;2016/2017SB;Surety Bond;GARUDA RE;ASURANSI VIDEI;0.3;1;1;0.006;0.325;0;0.02;0.02;0.02;01/11/2016;31/10/2017;2016/2017Surety Bond;2016/2017Surety BondGARUDA RE
2016/2017;SB;2016/2017SB;Surety Bond;GARUDA RE;REASURANSI NASIONAL INDONESIA, PT;0.3;1;1;0.15;0.325;0;0.5;0.5;0.5;01/11/2016;31/10/2017;2016/2017Surety Bond;2016/2017Surety BondGARUDA RE
2016/2017;SB;2016/2017SB;Surety Bond;GARUDA RE;TUGU REASURANSI, PT;0.3;1;1;0.045;0.325;0;0.15;0.15;0.15;01/11/2016;31/10/2017;2016/2017Surety Bond;2016/2017Surety BondGARUDA RE
2016/2017;SB;2016/2017SB;Surety Bond;GARUDA RE;REASURANSI INDONESIA UTAMA, PT;0.3;1;1;0.045;0.325;0;0.15;0.15;0.15;01/11/2016;31/10/2017;2016/2017Surety Bond;2016/2017Surety BondGARUDA RE
2016/2017;SB;2016/2017SB;Surety Bond;GARUDA RE;MASKAPAI REASURANSI INDONESIA, PT;0.3;1;1;0.015;0.325;0;0.05;0.05;0.05;01/11/2016;31/10/2017;2016/2017Surety Bond;2016/2017Surety BondGARUDA RE
2016/2017;SB;2016/2017SB;Surety Bond;GARUDA RE;ASURANSI JASA TANIA, PT;0.3;1;1;0.003;0.325;0;0.01;0.01;0.01;01/11/2016;31/10/2017;2016/2017Surety Bond;2016/2017Surety BondGARUDA RE
2016/2017;SB;2016/2017SB;Surety Bond;GARUDA RE;ASURANSI BHAKTI BHAYANGKARA;0.3;1;1;0.003;0.325;0;0.01;0.01;0.01;01/11/2016;31/10/2017;2016/2017Surety Bond;2016/2017Surety BondGARUDA RE
2017/2018;TRC;2017/2018TRC;TRADE CREDIT;ASRINDA ARTHASANGGA RE BROKERS, PT;REASURANSI NASIONAL INDONESIA, PT;0.5;0.6;0.6;0.3;0.3;0.3;0.6;0.6;1;01/11/2017;31/10/2018;2017/2018TRADE CREDIT;2017/2018TRADE CREDITASRINDA ARTHASANGGA RE BROKERS, PT
2017/2018;TRC;2017/2018TRC;TRADE CREDIT;GARUDA RE;REASURANSI INDONESIA UTAMA, PT;0.5;0.25;0.25;0.06;0.3;0.3;0.12;0.12;0.48;01/11/2017;31/10/2018;2017/2018TRADE CREDIT;2017/2018TRADE CREDITGARUDA RE
2017/2018;TRC;2017/2018TRC;TRADE CREDIT;GARUDA RE;MASKAPAI REASURANSI INDONESIA, PT;0.5;0.25;0.25;0.02;0.3;0.3;0.04;0.04;0.16;01/11/2017;31/10/2018;2017/2018TRADE CREDIT;2017/2018TRADE CREDITGARUDA RE
2017/2018;TRC;2017/2018TRC;TRADE CREDIT;GARUDA RE;REASURANSI NUSANTARA MAKMUR, PT;0.5;0.25;0.25;0.005;0.3;0.3;0.01;0.01;0.04;01/11/2017;31/10/2018;2017/2018TRADE CREDIT;2017/2018TRADE CREDITGARUDA RE
2017/2018;TRC;2017/2018TRC;TRADE CREDIT;GARUDA RE;ASURANSI SINAR MAS, PT;0.5;0.25;0.25;0.01;0.3;0.3;0.02;0.02;0.08;01/11/2017;31/10/2018;2017/2018TRADE CREDIT;2017/2018TRADE CREDITGARUDA RE
2017/2018;TRC;2017/2018TRC;TRADE CREDIT;GARUDA RE;ASURANSI JASARAHARJA PUTERA;0.5;0.25;0.25;0.01;0.3;0.3;0.02;0.02;0.08;01/11/2017;31/10/2018;2017/2018TRADE CREDIT;2017/2018TRADE CREDITGARUDA RE
2017/2018;TRC;2017/2018TRC;TRADE CREDIT;GARUDA RE;ASURANSI JASA TANIA, PT;0.5;0.25;0.25;0.005;0.3;0.3;0.01;0.01;0.04;01/11/2017;31/10/2018;2017/2018TRADE CREDIT;2017/2018TRADE CREDITGARUDA RE
2017/2018;TRC;2017/2018TRC;TRADE CREDIT;GARUDA RE;ASURANSI BHAKTI BHAYANGKARA;0.5;0.25;0.25;0.005;0.3;0.3;0.01;0.01;0.04;01/11/2017;31/10/2018;2017/2018TRADE CREDIT;2017/2018TRADE CREDITGARUDA RE
2017/2018;TRC;2017/2018TRC;TRADE CREDIT;GARUDA RE;ASURANSI VIDEI;0.5;0.25;0.25;0.005;0.3;0.3;0.01;0.01;0.04;01/11/2017;31/10/2018;2017/2018TRADE CREDIT;2017/2018TRADE CREDITGARUDA RE
2017/2018;TRC;2017/2018TRC;TRADE CREDIT;GARUDA RE;ASURANSI BINAGRIYA UPAKARA, PT;0.5;0.25;0.25;0.005;0.3;0.3;0.01;0.01;0.04;01/11/2017;31/10/2018;2017/2018TRADE CREDIT;2017/2018TRADE CREDITGARUDA RE
2017/2018;TRC;2017/2018TRC;TRADE CREDIT;TRINITY RE;TUGU REASURANSI, PT;0.5;0.15;0.15;0.045;0.3;0.3;0.09;0.09;0.6;01/11/2017;31/10/2018;2017/2018TRADE CREDIT;2017/2018TRADE CREDITTRINITY RE
2017/2018;TRC;2017/2018TRC;TRADE CREDIT;TRINITY RE;ASURANSI JASA INDONESIA, PT;0.5;0.15;0.15;0.03;0.3;0.3;0.06;0.06;0.4;01/11/2017;31/10/2018;2017/2018TRADE CREDIT;2017/2018TRADE CREDITTRINITY RE
2017/2018;5;2017/20185;AVIATION;ASRINDA ARTHASANGGA RE BROKERS, PT;REASURANSI NASIONAL INDONESIA, PT;0.5;0.6;;0.3;0.3;0;0.6;0;1;01/11/2017;31/10/2018;2017/2018AVIATION;2017/2018AVIATIONASRINDA ARTHASANGGA RE BROKERS, PT
2017/2018;5;2017/20185;AVIATION;GARUDA RE;REASURANSI INDONESIA UTAMA, PT;0.5;0.25;;0.06;0.3;0;0.12;0;0.48;01/11/2017;31/10/2018;2017/2018AVIATION;2017/2018AVIATIONGARUDA RE
2017/2018;5;2017/20185;AVIATION;GARUDA RE;MASKAPAI REASURANSI INDONESIA, PT;0.5;0.25;;0.02;0.3;0;0.04;0;0.16;01/11/2017;31/10/2018;2017/2018AVIATION;2017/2018AVIATIONGARUDA RE
2017/2018;5;2017/20185;AVIATION;GARUDA RE;REASURANSI NUSANTARA MAKMUR, PT;0.5;0.25;;0.005;0.3;0;0.01;0;0.04;01/11/2017;31/10/2018;2017/2018AVIATION;2017/2018AVIATIONGARUDA RE
2017/2018;5;2017/20185;AVIATION;GARUDA RE;ASURANSI SINAR MAS, PT;0.5;0.25;;0.01;0.3;0;0.02;0;0.08;01/11/2017;31/10/2018;2017/2018AVIATION;2017/2018AVIATIONGARUDA RE
2017/2018;5;2017/20185;AVIATION;GARUDA RE;ASURANSI JASARAHARJA PUTERA;0.5;0.25;;0.005;0.3;0;0.01;0;0.04;01/11/2017;31/10/2018;2017/2018AVIATION;2017/2018AVIATIONGARUDA RE
2017/2018;5;2017/20185;AVIATION;GARUDA RE;ASURANSI JASA TANIA, PT;0.5;0.25;;0.005;0.3;0;0.01;0;0.04;01/11/2017;31/10/2018;2017/2018AVIATION;2017/2018AVIATIONGARUDA RE
2017/2018;5;2017/20185;AVIATION;GARUDA RE;ASURANSI BUMIPUTERA MUDA, PT;0.5;0.25;;0.005;0.3;0;0.01;0;0.04;01/11/2017;31/10/2018;2017/2018AVIATION;2017/2018AVIATIONGARUDA RE
